#     TIC           ra        dec        g_lon      g_lat       ec_lon     ec_lat

154360594	121.886033	-24.3043	243.148303	4.401901	131.388885	-43.270091
382600457	258.038357	-43.239231	344.364465	-2.303832	260.742897	-20.18357
396915247	170.981099	10.529424	247.600058	63.548033	167.566044	6.105264
401396260	359.827827	6.863292	100.688942	-53.742122	2.583488	6.362966
452706688	326.161331	25.645067	78.410263	-20.66574	338.93407	36.63866
471011543	114.827241	5.22750767	213.700723	13.022078	115.786861	-16.016836
