# planets   transits   detectable
    46132        486           48
    46080        506           50
    46068        488           56
    45994        440           70
    46232        478           54
    46038        474           40
    46314        472           62
    46192        514           38
    45942        450           34
    46166        494           36
    46198        488           46
    46070        500           48
    45896        450           40
    45546        454           42
    46774        466           46
    46226        488           60
    45642        530           42
    46084        524           50
    46068        514           64
    45902        488           50
    46124        494           52
    46490        484           48
    46448        484           48
    46486        504           52
    46036        494           46
    46500        462           50
    45936        462           76
    46704        478           46
    46552        502           54
    46584        508           44
    46104        474           50
    45396        486           58
    46060        434           44
    46628        486           44
    46366        468           40
    46498        488           40
    46296        506           46
    46112        536           68
    46212        492           56
    46426        552           66
    46422        498           42
    46066        430           34
    46104        550           56
    45958        496           56
    46276        500           72
    45952        484           48
    46328        500           52
    46310        484           58
    45406        474           50
    45852        534           50
    46400        460           46
    46234        542           48
    46204        500           54
    46782        550           82
    45858        516           56
    46380        502           50
    46224        498           38
    45954        506           58
    46166        520           54
    45818        432           56
    46094        482           48
    46242        510           52
    46304        530           58
    46158        442           58
    45956        472           52
    46146        466           36
    46306        442           40
    46402        468           46
    46326        480           48
    46364        526           76
    45490        444           52
    46120        476           38
    46080        502           56
    45372        432           54
    46864        530           58
    46242        496           52
    46454        528           50
    46266        488           64
    46536        466           44
    45726        494           28
    46280        494           44
    46322        488           36
    46184        520           64
    46540        558           64
    45666        524           52
    45940        466           72
    45888        470           36
    45946        524           62
    46266        426           56
    46660        482           40
    46072        490           40
    46194        454           58
    46450        544           42
    45934        486           70
    45900        470           38
    45914        472           66
    46370        538           60
    45780        462           50
    46114        470           54
    46396        494           50
    46116        492           50
    46396        504           54
    46020        496           68
    46374        504           44
    46324        510           56
    46376        492           58
    45858        478           40
    46406        510           42
    46184        462           50
    46622        442           44
    46596        510           68
    46838        522           60
    46294        522           44
    46260        480           34
    46616        496           56
    46096        514           72
    45830        412           36
    45902        482           50
    46042        502           72
    45352        466           38
    45880        426           52
    45932        500           38
    46564        458           40
    46232        524           54
    46020        482           38
    46082        456           32
    45682        506           48
    46166        488           60
    46288        524           48
    46518        488           40
    46276        478           36
    46172        508           56
    46172        490           54
    46412        532           46
    46320        526           54
    45986        446           42
    45828        484           54
    45818        496           50
    45992        410           28
    45978        490           64
    46244        520           64
    45846        484           50
    46570        538           40
    46246        462           58
    46382        476           48
    45618        518           56
    46440        474           60
    46788        476           60
    46732        490           70
    46358        502           44
    46250        444           56
    45528        510           54
    46244        522           52
    46498        500           54
    46134        508           70
    46250        496           38
    45882        446           48
    45740        460           42
    46234        544           58
    46274        484           66
    46422        494           68
    46114        478           44
    45802        458           34
    46602        532           60
    46484        514           70
    46746        546           48
    46188        514           68
    46694        496           28
    45904        520           42
    46114        504           64
    46834        516           64
    46214        480           62
    46244        458           48
    45940        494           38
    46392        528           48
    46354        538           86
    46572        516           48
    45886        528           40
    46190        456           30
    46670        506           56
    46394        478           56
    45754        448           46
    46314        522           68
    46400        472           50
    46562        494           42
    45954        478           56
    46136        496           54
    46274        550           62
    46160        492           46
    46244        460           42
    46010        498           58
    45880        506           56
    46116        540           56
    46340        516           62
    45898        496           58
    46192        480           50
    46606        472           48
    46004        490           54
    46242        488           64
    46402        516           54
    46138        504           60
    46496        512           56
    46170        452           48
    46244        486           38
    46152        440           44
    46136        530           54
    46310        500           34
    46006        460           66
    45612        474           52
    45788        496           50
    46098        488           30
    45808        470           64
    46884        458           58
    46010        508           76
    46372        522           52
    46282        480           44
    46214        520           60
    46516        520           64
    46208        486           32
    45584        438           22
    46310        458           40
    46456        500           62
    46412        462           38
    46544        548           72
    46228        466           42
    46060        450           36
    46096        534           50
    46418        558           54
    46524        560           62
    46476        472           58
    46138        470           60
    46274        466           46
    45854        448           50
    45986        502           62
    46750        538           46
    46562        506           58
    46818        508           54
    45848        414           30
    45882        494           62
    45994        474           38
    46270        558           68
    46334        516           38
    46140        494           64
    46666        516           48
    46076        498           48
    46426        530           52
    46242        474           44
    46050        530           76
    46148        532           62
    46804        510           52
    46432        400           58
    46320        554           66
    46240        448           44
    46246        434           54
    46168        436           34
    46356        502           74
    45948        512           60
    46170        492           62
    45846        486           44
    46214        512           58
    46210        466           54
    46002        546           52
    46454        528           48
    46654        424           46
    45912        514           56
    46024        504           60
    47146        452           48
    46006        464           58
    45832        442           40
    46590        468           24
    45824        450           60
    46208        492           68
    46018        448           36
    45936        512           40
    46070        588           62
    47022        496           40
    46080        454           46
    46094        472           58
    45890        510           48
    46296        516           48
    46208        454           68
    46148        502           48
    46052        444           36
    46344        448           62
    45988        482           48
    46284        472           68
    46174        508           50
    46340        510           60
    46218        528           74
    46324        534           60
    46016        530           66
    46022        520           56
    46480        516           50
    46290        498           36
    46140        528           48
    45790        526           46
    45686        478           54
    46098        504           56
    46512        504           60
    46232        458           58
    46298        488           58
    46184        514           50
    46180        514           38
    46720        532           60
    46224        494           62
    46652        504           74
    46000        510           44
    46062        458           46
    46438        474           62
    46178        554           50
    46096        528           48
    46464        500           46
    46210        572           68
    46248        478           44
    46360        512           42
    46306        518           50
    45920        566           48
    46408        488           66
    46530        496           54
    45892        498           48
    45780        544           72
    45848        500           28
    46050        528           48
    46250        494           48
    45772        466           62
    46352        484           36
    46398        552           60
    46284        502           58
    46128        582           46
    46108        458           56
    46104        460           28
    45728        484           44
    45918        516           52
    46914        488           56
    46406        472           58
    46002        498           46
    46282        480           40
    46090        476           40
    45764        462           42
    46568        516           54
    46094        486           56
    46478        414           40
    45686        510           50
    45838        520           56
    46368        470           68
    45846        540           66
    45654        450           56
    46388        470           46
    46774        556           56
    46078        574           48
    46104        442           64
    46112        566           52
    46288        482           62
    46330        528           66
    46650        502           68
    46628        492           62
    45954        472           56
    46288        458           54
    45728        442           48
    46408        458           38
    46568        426           44
    46950        514           64
    46054        502           50
    46242        482           58
    46114        512           46
    46298        526           66
    46416        492           54
    45678        424           38
    46246        490           52
    46034        492           70
    46390        520           44
    46494        546           54
    46270        434           40
    46048        486           40
    46452        494           52
    45950        462           60
    46238        494           50
    46530        454           46
    46220        540           58
    46502        490           46
    46274        476           50
    46716        452           58
    46210        518           62
    45984        544           50
    46244        480           48
    46324        482           40
    45788        518           50
    46126        538           52
    46224        474           52
    46602        480           72
    45958        490           42
    46358        494           52
    46152        512           54
    45974        510           40
    46134        452           46
    45848        474           44
    46276        478           54
    46194        578           58
    46114        512           48
    45600        546           66
    46130        542           52
    46492        550           48
    46024        458           48
    46044        510           46
    46386        544           66
    46186        458           34
    45876        464           40
    46116        486           60
    45920        524           62
    46168        482           48
    45692        506           54
    46308        542           48
    46800        532           58
    45616        508           50
    46036        530           48
    46088        478           50
    45754        494           48
    46506        526           54
    46308        466           46
    46910        478           54
    46400        484           46
    46158        530           52
    45504        496           50
    45938        544           62
    46256        518           28
    46092        494           54
    46380        534           58
    45398        468           50
    46712        472           44
    46414        502           56
    46020        488           58
    46110        514           56
    45556        452           56
    46484        460           44
    45798        494           44
    46390        502           44
    46364        448           52
    46338        458           44
    46180        540           54
    46012        482           58
    46446        532           64
    45988        494           48
    45554        496           58
    45566        528           46
    46684        450           52
    46410        484           56
    46096        542           60
    45964        500           40
    46488        436           32
    46218        450           48
    46462        480           70
    46664        470           44
    45678        478           54
    46292        540           52
    46192        512           40
    46278        502           54
    45630        468           54
    45994        454           44
    46090        510           68
    45520        460           34
    46256        472           70
    45952        438           42
    46326        478           46
    46154        514           62
    46228        484           62
    46276        462           50
    46312        462           52
    46352        470           48
    46510        536           62
    46350        462           46
    46062        464           44
    45724        476           50
    46176        518           38
    46564        494           56
    45870        470           62
    46444        510           44
    46340        436           46
    46606        504           64
    46200        506           46
    46164        484           46
    46206        496           56
    46372        476           56
    46178        492           44
    46188        482           34
    45856        486           52
    46558        446           18
    46516        540           62
    47140        532           50
    46376        468           42
    45854        494           58
    46754        450           58
    46030        484           40
    46160        476           52
    45912        438           52
    46166        428           42
    46090        514           68
    46510        552           84
    46114        492           38
    46034        476           60
    45986        484           46
    45924        542           52
    45960        494           56
    45960        482           52
    46380        504           62
    45986        522           66
    46222        504           54
    45718        504           68
    46028        518           70
    46384        496           40
    46168        544           64
    46224        436           40
    46472        496           56
    46212        532           50
    46278        536           34
    46250        470           68
    46158        478           76
    46440        434           44
    46266        484           60
    46162        480           50
    46040        500           44
    46102        554           64
    46424        480           48
    45664        476           60
    46088        446           42
    46478        494           50
    46082        480           60
    45820        500           46
    45756        522           84
    46708        486           60
    46294        524           44
    46172        524           50
    46240        498           58
    46254        462           40
    46312        496           60
    46236        496           38
    46632        486           42
    46324        504           54
    45624        486           54
    46010        440           58
    46380        474           64
    46288        488           50
    46288        506           64
    46396        532           76
    46900        562           40
    45802        518           60
    46084        420           42
    45740        498           56
    46424        434           44
    46346        494           56
    46124        454           30
    46284        470           44
    46344        464           56
    46328        478           42
    45924        494           50
    46878        482           50
    46308        528           40
    46510        538           50
    45958        418           60
    46340        496           38
    46394        492           56
    46300        482           42
    45970        490           58
    45902        490           58
    46078        484           38
    46238        508           46
    46122        468           32
    45738        488           44
    46112        454           40
    46082        486           48
    46082        540           62
    46300        494           64
    46592        440           38
    46014        482           66
    46226        430           36
    46224        502           50
    46000        516           60
    46306        496           56
    46584        436           46
    46328        434           36
    46386        466           32
    45870        480           42
    46162        502           64
    46350        460           60
    46414        472           38
    46728        484           44
    46174        540           76
    45852        436           38
    46470        500           62
    46316        480           50
    46050        466           46
    46156        462           44
    46376        510           52
    46272        456           52
    46158        424           40
    46620        506           60
    46306        530           68
    45738        542           50
    45916        490           40
    45470        426           44
    46336        494           44
    45960        488           40
    46238        470           48
    45984        484           46
    46228        502           52
    46702        486           42
    46134        502           54
    46392        482           52
    46338        492           68
    46390        532           44
    46438        516           40
    46226        514           34
    46348        498           64
    46022        472           38
    45862        488           44
    46060        476           44
    46260        458           38
    46494        458           50
    46224        564           46
    46132        442           62
    46256        512           56
    45686        490           54
    46378        526           58
    45904        442           50
    46842        556           74
    46088        468           36
    45946        440           38
    45832        448           60
    46218        508           46
    46388        500           60
    45950        528           48
    46138        480           42
    45880        440           52
    46206        458           34
    46522        514           52
    46308        464           36
    46046        440           50
    46212        482           42
    46750        522           54
    46212        486           56
    46412        468           54
    45902        498           60
    46690        496           30
    45738        536           68
    46184        522           48
    45828        488           38
    46450        482           54
    46110        526           54
    45816        544           58
    45946        478           56
    46514        512           40
    46002        476           42
    46316        492           54
    45888        508           56
    46234        470           46
    46542        478           48
    46090        496           52
    45976        476           46
    45970        508           52
    46094        484           48
    46420        510           52
    46304        472           46
    46506        482           50
    46084        444           46
    46694        486           64
    46270        492           52
    46468        536           68
    46368        456           52
    46444        458           44
    46346        520           50
    46326        500           40
    46348        468           64
    46750        540           70
    46716        496           48
    46276        490           54
    45552        518           60
    46064        440           54
    46220        486           50
    45640        482           58
    46542        514           68
    46526        474           44
    46428        502           70
    45886        462           40
    46186        460           38
    45520        434           48
    46334        484           48
    46552        470           50
    46012        514           58
    46136        502           54
    46484        404           50
    46140        506           54
    46134        462           60
    46244        532           34
    46140        480           46
    46044        492           60
    45650        454           48
    46282        550           46
    46226        476           48
    46276        476           36
    46730        502           84
    46118        518           50
    46470        482           52
    46252        482           40
    46668        536           52
    46346        520           72
    46006        484           40
    45790        506           42
    45324        488           58
    46906        532           52
    46116        524           52
    46402        462           66
    46230        516           60
    45944        488           38
    46374        442           56
    46268        538           54
    45764        462           56
    46250        476           48
    46186        452           42
    46582        462           58
    45868        468           40
    46622        546           64
    46328        474           70
    46366        478           40
    46650        440           20
    46346        490           54
    45794        530           50
    46016        480           48
    46682        540           54
    46400        524           64
    46134        478           40
    46216        524           50
    46256        508           48
    46410        468           48
    45938        560           74
    46318        474           44
    46252        486           56
    46172        462           50
    46400        458           62
    46368        534           56
    46716        490           64
    45938        466           56
    46012        460           60
    46078        446           44
    46490        514           48
    46070        474           40
    45372        500           38
    46346        462           44
    46052        478           70
    45776        476           56
    46430        478           44
    45952        478           62
    46576        456           54
    46048        520           50
    45792        522           68
    46484        482           34
    46362        522           52
    46372        524           58
    45750        510           34
    46670        478           54
    46210        528           48
    46690        516           82
    45810        478           48
    46218        534           64
    46120        458           46
    46338        466           34
    46020        510           42
    46210        520           60
    45756        480           52
    46476        492           50
    46934        480           52
    46316        496           46
    46708        476           46
    46804        462           50
    45814        468           54
    45988        520           70
    46278        450           58
    46338        528           68
    46320        522           56
    46340        518           58
    46188        436           44
    46610        442           42
    46148        488           44
    46048        510           52
    46028        486           34
    45654        510           56
    46578        532           68
    45410        502           50
    46204        506           58
    46436        492           58
    45950        462           36
    46178        474           38
    46638        522           56
    46256        522           48
    45862        516           46
    46066        510           50
    45828        488           78
    45908        458           56
    46428        502           46
    46200        466           62
    46300        474           52
    45866        490           58
    46470        476           48
    45984        448           50
    46464        466           62
    46110        508           46
    45708        536           54
    46118        458           54
    45970        454           48
    46058        464           44
    45982        474           42
    45944        482           58
    46132        530           50
    46582        534           64
    46314        476           44
    46198        480           52
    46316        446           60
    46884        536           56
    46362        550           64
    46716        490           60
    46008        456           64
    45758        494           46
    46166        512           40
    46918        522           60
    46072        560           52
    46218        496           32
    46148        462           50
    46508        524           58
    46026        462           50
    46324        542           60
    45820        520           54
    46372        410           30
    46352        468           32
    46254        470           72
    45786        510           40
    46414        508           58
    46448        484           50
    46730        478           48
    46202        502           52
    45870        478           30
    46610        476           40
    46308        498           48
    46598        478           52
    45952        510           64
    45172        490           52
    46084        458           52
    46414        490           62
    46496        542           62
    45872        500           44
    46602        512           74
    46160        504           40
    46014        500           54
    45936        456           44
    46062        500           30
    46594        452           46
    46342        514           46
    46162        446           38
    46398        498           44
    46602        466           50
    46082        494           60
    46190        524           46
    45998        522           50
    46592        526           62
    45816        502           62
    46490        534           46
    46030        474           44
    46514        480           62
    46364        496           52
    46028        488           54
    45800        542           60
    46086        496           54
    45908        486           54
    46354        500           36
    46542        540           54
    46050        502           48
    45956        498           54
    46904        546           56
    46680        502           56
    46686        512           58
    46236        454           48
    46206        564           34
    46064        532           54
    45768        490           52
    45904        526           66
    46788        446           38
    46032        518           64
    46312        470           58
    46330        492           52
    45928        460           58
    46204        506           32
    46124        446           64
    45790        540           54
    46736        526           58
    45956        566           58
    46336        502           44
    46216        468           44
    46360        524           56
    45922        458           38
    45884        488           66
    46262        526           56
    45992        458           40
    45876        536           68
    46030        446           64
    46458        466           56
    45470        446           30
    46480        566           66
    46874        520           56
    46408        410           30
    46194        550           52
    46476        524           66
    46082        518           56
    46384        450           36
    46348        532           48
    45838        484           44
    46092        476           60
    46546        456           38
    45892        528           52
    45914        506           34
    46038        564           78
    46654        536           46
    46480        550           62
    46218        500           56
    45892        464           66
    46556        536           74
    46342        534           54
    46352        522           46
    45800        490           50
    46672        502           64
    46098        454           44
    46016        516           66
    46156        482           64
    46198        510           42
    45744        478           48
    45930        542           56
    45936        424           40
    46318        482           46
    45998        478           34
    46552        480           48
    45922        488           42
    46100        482           50
    46700        492           56
    46372        448           44
    46628        452           40
    46300        528           50
    46384        454           56
    45834        552           58
    45538        496           46
    46092        536           64
    46254        478           48
    46246        462           42
    46060        480           44
    46064        484           44
    46646        520           62
    46112        476           50
    46178        528           60
    46026        554           54
    46148        492           34
    46280        546           52
    46428        474           52
    45518        474           52
    46648        454           62
    46366        476           62
    46210        520           44
    46278        500           56
    46016        482           70
    46506        444           62
    46220        520           66
    45956        514           64
    46058        540           60
    46108        502           54
    45870        434           46
    46346        446           40
    46320        476           52
    46246        528           36
    45894        516           44
    46114        482           60
    46214        568           64
    45990        494           52
    46184        452           40
    46404        492           54
    46246        488           28
    46284        510           54
    46592        498           52
    46456        538           62
    46154        446           66
    46812        574           70
    46160        548           52
    45764        544           52
    46686        570           84
    46518        468           40
    46410        478           46
    46192        502           50
    46454        456           64
    46576        422           60
    45820        476           44
    46302        464           50
    45836        518           58
    45938        536           62
    46426        514           44
    46262        484           60
    46014        516           62
    45874        458           28
    46286        504           54
    45960        470           56
    46478        522           58
    46158        478           46
    46184        482           70
    45914        468           50
    46340        552           60
    45814        478           48
    45890        470           50
    46692        500           56
    45660        504           58
    45800        536           74
    46260        466           60
    45836        522           48
    46314        442           52
    45800        424           54
    45720        470           46
    45836        550           38
    45688        518           56
    46206        486           50
    46156        470           38
    46196        440           52
    46376        484           44
    46184        542           58
    46054        436           50
    46120        462           62
    46106        516           60
    46296        482           62
    46170        522           54
    46564        522           54
    46418        480           42
    46334        484           68
    45960        470           46
    46552        504           48
    46604        546           42
    45720        494           46
    46414        488           50
    46086        494           58
    45736        466           42
    46050        464           48
    46288        454           34
    45910        518           54
    45954        428           42
    46202        496           68
    45904        482           48
    46148        526           64
    45988        470           44
    46210        534           60
    46134        498           66
    46058        518           74
    46072        514           40
    46056        490           50
    46276        488           48
    46160        484           40
    46622        506           54
    46502        532           72
    45930        488           62
    45932        520           56
    46004        482           48
    45938        504           38
    46786        504           52
    46674        504           66
    46338        508           60
    46664        502           72
    45976        478           42
    45854        508           34
    45890        562           60
    45638        466           54
    45688        516           60
    45616        488           58
    46504        464           62
    46036        442           46
    45902        522           64
    46648        484           42
    46184        454           64
    46588        500           40
    45740        530           66
    45996        460           52
    46080        510           46
    46132        496           44
    46312        492           56
    46108        486           62
    46034        492           54
    46482        498           52
    46092        518           60
    46334        518           44
    46138        524           50
    46032        492           60
    45634        474           46
    45700        510           42
    45808        460           68
    46728        468           34
    46492        498           48
    45824        448           42
    46458        508           52
    45818        490           72
    46098        532           48
    46338        512           44
    46058        508           56
    46014        450           70
    46258        460           44
    46180        474           42
    46886        544           44
    46130        526           62
    46202        482           36
    46424        456           42
    46660        508           50
    46094        446           42
    45872        456           44
    46156        450           40
    45846        486           36
    45958        452           50
    45894        480           50
    45646        494           54
    46160        468           46
    46144        470           68
    46028        468           42
    46452        524           42
    46572        474           38
    46382        436           44
    46312        474           50
    46038        526           54
    46218        446           42
    46406        532           66
    46078        472           48
    46274        488           56
    46206        464           46
    46424        472           42
    46094        466           52
    46232        512           54
    46044        482           42
    45864        480           42
    46190        512           42
    46088        490           52
    46320        484           60
    45998        470           48
    46464        476           58
    46430        572           68
    46728        508           56
    46052        514           56
    46540        524           50
    45674        496           64
    46232        472           48
    46248        490           62
    45706        462           44
    46584        496           52
    46640        474           44
    46512        460           42
    46708        522           46
    45824        538           66
    46090        472           42
    46434        506           50
    46562        518           46
    46104        498           62
    46098        500           72
    46660        546           60
    45690        534           64
    46688        534           62
    46218        468           62
    45962        478           34
    46002        524           66
    46554        498           64
    46198        470           44
    46262        416           48
    45758        466           46
    46646        430           36
    45992        542           66
    46576        510           40
    46252        474           42
    45492        452           44
    46116        496           64
    46164        536           70
    46774        470           48
    46320        518           46
    46076        488           48
    45786        468           52
    46206        528           62
    46606        536           62
    45658        482           60
    46502        490           58
    45562        496           40
    46044        474           54
    45722        476           50
    45788        510           52
    46184        516           42
    45934        518           52
    46258        502           42
    45904        546           48
    46342        466           28
    46546        480           52
    46042        510           74
    46232        510           46
    46060        484           54
    46018        514           86
    46012        552           56
    46280        452           66
    46496        480           50
    46406        534           58
    45874        474           54
    45988        500           48
    46650        522           30
    45630        544           34
    46592        538           56
    45678        490           42
    46164        500           50
    46000        516           44
    46576        526           62
    45858        422           50
    46286        494           52
    46316        512           68
    46070        474           54
    45776        458           42
    45864        496           72
    46536        478           46
    46668        476           46
    46362        496           50
    46164        460           58
    45980        508           54
    46142        478           42
    46204        476           44
    46126        520           44
    46068        456           54
    46704        496           34
    45746        558           64
    45988        536           40
    46046        456           40
    46232        502           64
    46072        492           52
    46458        518           46
    46422        504           44
    46460        528           60
    45964        488           52
    46668        466           50
    46428        478           42
    45876        554           32
    46444        482           54
    45762        486           38
    46004        488           66
    45606        488           74
    46488        442           30
    46376        534           74
    45816        506           56
    45958        456           42
    46234        488           48
    45956        484           46
    46238        522           70
    45908        506           50
    46234        520           48
    46092        460           64
    46146        496           58
    46350        504           48
    45980        544           68
    46192        492           38
    46128        456           46
    45858        504           52
    46262        508           66
    46542        482           54
    46340        534           56
    46018        518           54
    46442        456           40
    45754        540           44
    45984        464           48
    46874        538           48
    46348        532           44
    46492        532           58
    45952        524           52
    46286        512           56
    46164        540           56
    46642        474           32
    46020        558           56
    46140        524           56
    45862        526           54
    46204        498           50
    46210        446           32
    46570        482           60
    46250        428           50
    46236        516           74
    46122        492           46
    46184        464           38
    45902        502           50
    46074        448           50
    46130        508           48
    46170        548           56
    45952        458           46
    46126        450           54
    45890        454           60
    45788        504           50
    45856        490           40
    46140        470           54
    46122        464           56
    45950        538           52
    46412        464           54
    46996        484           60
    46106        488           62
    46218        460           60
    46304        496           50
    46026        514           66
    46198        516           66
    45786        466           46
    45850        494           38
    46240        566           60
    46118        520           60
    45824        494           56
    46228        464           54
    45794        460           34
    46106        476           42
    46250        524           48
    46358        530           64
    46322        506           52
    46394        530           56
    46150        510           52
    46298        506           64
    45802        450           38
    46434        508           42
    46306        498           52
    46228        550           40
    46474        534           54
    45978        464           44
    46458        470           48
    46228        526           44
    46060        512           64
    46406        540           54
    46230        520           42
    46172        438           50
    46338        470           50
    46710        444           44
    46102        464           42
    45932        548           58
    46294        524           60
    45946        496           48
    45568        504           40
    46352        460           44
    46366        480           46
    46792        504           62
    45898        530           64
    45786        500           46
    46166        474           42
    46352        510           54
    46022        506           76
    46192        562           46
    46262        514           62
    46258        490           58
    46206        482           48
    46238        466           60
    46074        484           42
    46268        500           54
    46100        488           44
    46466        542           66
    46048        500           46
    46204        456           56
    46124        530           62
    46776        508           44
    46248        538           56
    46018        542           40
    46630        534           50
    46254        556           52
    46420        494           50
    45834        474           62
    46024        564           58
    46360        512           40
    45880        542           60
    45930        436           36
    45810        538           62
    45932        488           46
    46020        448           30
    46134        578           58
    46168        496           64
    46238        484           54
    46594        500           54
    46296        474           36
    46028        504           72
    45922        508           68
    46484        468           36
    46324        502           42
    46222        486           54
    45866        492           52
    46336        508           72
    46126        480           58
    46564        484           60
    46336        470           50
    46424        524           36
    46070        482           60
    46506        492           32
    46212        496           50
    45710        470           56
    46026        472           50
    46112        514           44
    46274        486           42
    46174        488           52
    46626        464           44
    46100        502           70
    46534        496           52
    46038        464           64
    46238        498           60
    45942        454           40
    46124        478           56
    45584        472           42
    45784        556           62
    46104        512           56
    46412        492           58
    46228        492           46
    46278        480           52
    45678        480           46
    46438        438           56
    46438        526           56
    46552        510           44
    46284        448           42
    45904        520           66
    46120        518           48
    45548        500           72
    45974        522           68
    46202        510           60
    46042        438           36
    45798        518           46
    46366        502           48
    46082        476           56
    46528        470           58
    46132        476           50
    46744        526           52
    46012        516           54
    45990        500           52
    46250        552           56
    46430        474           62
    46382        520           48
    46156        492           54
    46578        526           50
    46384        496           32
    46712        502           34
    46326        460           64
    46378        446           38
    46176        500           50
    45930        528           52
    46176        502           62
    46724        466           70
    45830        478           52
    46142        500           62
    46344        518           52
    45886        534           46
    46296        522           32
    46290        462           56
    46364        482           40
    46562        486           48
    46242        480           46
    46208        536           48
    46536        510           66
    45892        494           68
    46120        492           46
    46304        472           54
    45900        482           38
    46112        508           66
    46428        494           50
    45966        510           26
    46328        486           44
    46336        482           48
    46064        480           46
    45974        546           58
    46074        474           56
    46350        514           52
    46082        510           66
    46358        436           38
    46188        548           52
    46078        536           48
    46618        518           46
    46284        504           66
    46284        462           32
    46340        452           52
    46198        494           44
    46430        430           54
    46130        514           64
    46936        482           48
    46434        452           74
    46314        460           44
    46486        508           30
    46734        492           48
    45606        524           52
    46348        472           74
    45868        440           40
    46012        496           52
    46026        470           50
    46336        462           20
    46100        512           70
    46666        538           66
    46090        436           48
    46182        486           52
    46142        482           44
    45696        508           42
    46046        504           44
    46108        594           68
    46084        496           44
    46274        516           68
    45684        540           58
    46108        476           42
    46638        510           50
    46002        460           50
    46350        490           58
    46154        528           64
    46636        512           52
    46074        478           38
    46102        506           48
    45898        474           42
    46142        464           56
    46372        468           40
    45716        452           58
    46712        476           36
    46800        496           50
    46134        500           64
    46010        508           62
    45842        442           38
    46042        488           50
    45834        504           58
    46364        458           40
    46014        504           60
    45876        520           44
    46442        464           52
    46408        456           48
    46340        484           56
    46042        488           42
    46100        442           48
    46236        438           12
    46466        522           62
    46018        450           68
    46210        490           62
    46324        478           48
    46374        524           56
    46394        524           68
    46396        518           58
    46104        514           70
    46288        444           48
    45704        530           44
    46344        502           44
    46092        512           62
    45802        494           56
    45956        410           42
    45970        494           52
    45924        506           60
    46248        516           76
    45982        502           62
    45450        470           58
    46110        526           38
    46498        534           56
    46040        474           50
    46170        542           70
    46230        480           52
    45978        474           46
    46598        466           42
    45992        546           58
    46090        494           66
    46216        470           52
    45640        482           80
    46808        476           74
    46460        530           62
    45736        516           54
    46710        492           42
    45934        500           40
    46152        522           50
    46320        454           64
    45892        516           40
    46202        464           56
    46294        460           42
    45888        456           50
    46290        484           44
    46626        582           54
    46306        472           42
    46456        468           42
    46160        484           54
    46268        486           62
    45808        444           48
    46116        530           36
    45950        506           48
    46264        462           60
    45918        492           32
    45780        484           52
    46320        536           70
    46570        530           66
    46088        440           38
    45798        520           64
    46040        482           40
    46062        422           46
    45902        474           52
    46412        488           58
    46124        466           32
    46284        506           68
    46164        502           50
    46210        478           38
    46670        524           44
    46918        454           50
    46738        498           46
    45902        460           68
    45868        526           42
    46336        498           42
    46368        540           44
    46574        506           64
    46168        464           38
    46250        460           32
    46096        530           54
    46910        494           48
    45942        478           58
    45888        480           52
    46344        498           58
    45854        466           50
    46576        508           42
    46230        532           60
    46354        504           50
    46242        474           48
    46376        496           36
    46160        446           36
    46234        434           40
    46560        518           44
    46230        500           46
    45806        438           36
    46110        488           40
    46126        512           54
    46026        516           74
    45926        498           50
    45842        512           58
    45854        468           44
    46012        418           38
    46234        456           46
    46352        442           46
    46018        474           46
    45940        488           50
    45982        498           46
    46274        458           40
    46212        484           44
    46488        500           50
    45780        492           52
    46316        496           52
    46040        492           46
    45674        496           60
    46558        492           46
    45754        462           54
    46464        514           60
    46234        464           36
    46058        478           50
    45864        512           58
    46598        486           50
    46542        534           78
    46544        536           58
    46438        490           54
    46086        470           48
    46442        488           32
    45960        466           58
    46552        492           58
    45868        444           44
    45658        450           40
    46410        548           46
    46294        494           46
    45882        588           60
    46232        482           54
    46030        434           42
    45758        450           40
    46192        500           52
    45956        472           54
    46266        482           46
    45838        474           48
    46612        542           62
    45916        536           42
    46388        504           48
    45980        448           44
    46280        476           36
    46238        484           62
    45982        460           22
    45940        532           46
    46030        504           50
    45996        520           52
    46142        512           40
    46036        430           38
    46210        464           40
    46028        466           68
    46310        478           42
    46364        484           50
    45718        504           58
    46306        478           40
    45850        422           44
    46198        540           46
    46266        504           50
    46018        508           48
    46368        486           62
    45832        502           58
    46344        528           70
    45818        500           56
    45606        452           42
    46848        470           64
    46314        506           50
    45938        510           48
    46242        462           34
    45912        526           66
    45854        494           38
    45902        480           46
    46108        504           52
    46538        462           50
    45966        500           52
    46198        492           58
    46192        508           64
    46196        514           54
    46182        516           32
    46006        478           48
    45846        442           60
    45874        456           42
    46708        508           72
    46330        456           54
    46412        462           48
    46286        474           36
    45672        464           68
    46344        474           38
    46472        494           50
    46314        482           70
    46338        498           58
    45804        438           58
    45868        458           52
    46664        452           42
    45856        492           58
    46706        536           60
    46750        510           46
    45876        492           44
    46358        508           48
    46490        480           42
    45914        518           42
    46000        490           66
    46364        486           52
    46456        450           60
    45790        442           48
    46180        466           38
    46032        464           38
    46470        490           58
    45998        460           36
    46084        540           62
    46046        518           62
    46540        494           54
    46232        490           50
    46070        498           56
    46604        496           48
    45674        504           56
    46598        466           54
    45896        490           44
    46434        510           54
    46350        544           52
    46274        486           42
    46026        464           60
    46002        470           48
    45828        482           48
    46480        546           36
    46172        518           54
    46170        516           46
    46440        516           42
    45550        516           60
    46472        488           60
    45848        526           52
