4.914815071970224380e-03 -2.681300276890397072e-03 3.742261615116149187e-04
4.211449529975652695e-03 -2.429600805044174194e-03 3.565142105799168348e-04
2.692890819162130356e-03 -1.522269216366112232e-03 2.190669183619320393e-04
1.790176844224333763e-03 -9.834464872255921364e-04 1.378178421873599291e-04
1.689368393272161484e-03 -9.527853108011186123e-04 1.371933612972497940e-04
1.785383909009397030e-03 -1.042984426021575928e-03 1.551076857140287757e-04
